CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
12880,790,960,,,790,960,,,,,ART 005
12881,,,540,710,,,540,710,,,ART 007
12882,540,710,,,540,710,,,,,ART 007
12885,,,1290,750,,,1290,750,,,ART 009
12886,790,960,,,790,960,,,,,ART 009
12887,,,540,710,,,540,710,,,ART 011
@,,,,,,,,,,,ART 098
@,,,,,,,,,,,ART 099
12917,790,960,,,790,960,,,,,ART 101
45096,540,710,,,540,710,,,,,ART 103A
12920,,,790,960,,,790,960,,,ART 110B
45278,,,1030,1200,,,1030,1200,,,ART 114C
12923,,,790,960,,,790,960,,,ART 125D
45092,540,710,,,540,710,,,,,ART 142B
12927,,,790,960,,,790,960,,,ART 151
45093,,,790,960,,,790,960,,,ART 190
@,,,,,,,,,,,ART 192
12946,,,,,,,,,,,ART 195
@,,,,,,,,,,,ART 198
@,,,,,,,,,,,ART 199
45089,,,,,1030,1200,,,,,ART 223
12981,,,1030,1200,,,,,,,ART 225
12982,,,,,,,,,,,ART 290B
12983,,,,,,,,,,,ART 290E
12984,,,,,,,,,,,ART 291
@,,,,,,,,,,,ART 299
@,,,,,,,,,,,ART 299D
44674,,,730,810,,,730,810,,,ASA 004
44674,,,850,900,,,,,,,ASA 004
44676,,,730,810,,,730,810,,,ASA 004
44676,,,,,910,960,,,,,ASA 004
44677,,,730,810,,,730,810,,,ASA 004
44677,,,,,850,900,,,,,ASA 004
44678,,,,,,,850,900,,,ASA 004
44678,,,730,810,,,730,810,,,ASA 004
@,,,,,,,,,,,ASA 092
@,,,,,,,,,,,ASA 098
@,,,,,,,,,,,ASA 099
44668,850,960,,,850,960,,,,,ASA 112
44669,,,600,710,,,600,710,,,ASA 150
44667,600,710,,,600,710,,,,,ASA 150D
44671,730,840,,,730,840,,,,,ASA 189B
13054,850,960,,,850,960,,,,,ASA 189D
@,,,,,,,,,,,ASA 192
@,,,,,,,,,,,ASA 197T
@,,,,,,,,,,,ASA 198
@,,,,,,,,,,,ASA 199
13094,,,1000,1080,,,1000,1080,,,AST 010G
13096,,,,,730,780,,,,,ATM 010
13096,,,910,960,,,910,960,,,ATM 010
13097,,,,,540,590,,,,,ATM 010
13097,,,910,960,,,910,960,,,ATM 010
13098,,,910,960,,,910,960,,,ATM 010
13098,,,,,660,710,,,,,ATM 010
13099,,,,,970,1020,,,,,ATM 010
13099,,,910,960,,,910,960,,,ATM 010
@,,,,,,,,,,,ATM 092
@,,,,,,,,,,,ATM 098
@,,,,,,,,,,,ATM 099
44343,,,910,1020,,,910,1020,,,ATM 110
44343,,,850,900,,,850,900,,,ATM 110
13306,600,650,,,600,650,,,600,650,ATM 121A
13307,540,590,,,540,590,,,540,590,ATM 128
13308,730,780,,,,,,,,,ATM 133
13308,850,900,,,850,900,,,850,900,ATM 133
44344,660,710,,,660,710,,,660,710,ATM 160
44344,,,660,710,,,,,,,ATM 160
@,,,,,,,,,,,ATM 192
@,,,,,,,,,,,ATM 198
@,,,,,,,,,,,ATM 199
44345,720,780,,,720,780,,,720,780,ATM 244
13514,850,930,,,850,930,,,,,ATM 255
13514,940,1020,,,940,1020,,,,,ATM 255
@,,,,,,,,,,,ATM 270A
@,,,,,,,,,,,ATM 270B
@,,,,,,,,,,,ATM 270C
@,,,,,,,,,,,ATM 270D
@,,,,,,,,,,,ATM 270E
@,,,,,,,,,,,ATM 270F
@,,,,,,,,,,,ATM 290
@,,,,,,,,,,,ATM 291A
@,,,,,,,,,,,ATM 291B
@,,,,,,,,,,,ATM 291C
@,,,,,,,,,,,ATM 291D
@,,,,,,,,,,,ATM 291E
@,,,,,,,,,,,ATM 298
@,,,730,780,,,730,780,,,ATM 298
@,,,,,,,,,,,ATM 299
@,,,,,,,,,,,ATM 396
@,,,,,,,,,,,AVS 092
@,,,,,,,,,,,AVS 098
@,,,,,,,,,,,AVS 099
@,,,,,,,,,,,AVS 160
@,,,,,,,,,,,AVS 192
@,,,,,,,,,,,AVS 195
@,,,,,,,,,,,AVS 197T
@,,,,,,,,,,,AVS 198
@,,,,,,,,,,,AVS 199
@,,,,,,,,,,,AVS 290C
@,,,,,,,,,,,AVS 297T
@,,,,,,,,,,,AVS 298
@,,,,,,,,,,,AVS 299
14751,600,650,,,600,650,,,600,650,BCB 212
14752,540,590,,,540,590,,,540,590,BCB 213
14753,,,,,,,,,,,BCB 220L
44311,,,630,710,,,630,710,,,BCB 255
14754,,,970,1050,,,,,,,BCB 256
14754,,,,,,,970,1050,,,BCB 256
@,,,,,,,,,,,BCB 298
@,,,,,,,,,,,BCB 298
@,,,,,,,,,,,BCB 298
@,,,,,,,,,,,BCB 299
15295,,,480,590,,,,,,,BIS 002A
15295,660,710,,,660,710,,,660,710,BIS 002A
15296,,,480,590,,,,,,,BIS 002A
15296,660,710,,,660,710,,,660,710,BIS 002A
15297,,,600,710,,,,,,,BIS 002A
15297,660,710,,,660,710,,,660,710,BIS 002A
15298,,,600,710,,,,,,,BIS 002A
15298,660,710,,,660,710,,,660,710,BIS 002A
15299,660,710,,,660,710,,,660,710,BIS 002A
15299,,,730,840,,,,,,,BIS 002A
15300,660,710,,,660,710,,,660,710,BIS 002A
15300,,,730,840,,,,,,,BIS 002A
15301,660,710,,,660,710,,,660,710,BIS 002A
15301,,,850,960,,,,,,,BIS 002A
15302,660,710,,,660,710,,,660,710,BIS 002A
15302,,,850,960,,,,,,,BIS 002A
15303,660,710,,,660,710,,,660,710,BIS 002A
15303,,,970,1080,,,,,,,BIS 002A
15304,660,710,,,660,710,,,660,710,BIS 002A
15304,,,970,1080,,,,,,,BIS 002A
15305,660,710,,,660,710,,,660,710,BIS 002A
15305,,,1090,1200,,,,,,,BIS 002A
15306,660,710,,,660,710,,,660,710,BIS 002A
15306,,,1090,1200,,,,,,,BIS 002A
15307,,,,,,,480,590,,,BIS 002A
15307,660,710,,,660,710,,,660,710,BIS 002A
15308,,,,,,,480,590,,,BIS 002A
15308,660,710,,,660,710,,,660,710,BIS 002A
15309,,,,,,,600,710,,,BIS 002A
15309,660,710,,,660,710,,,660,710,BIS 002A
15310,,,,,,,600,710,,,BIS 002A
15310,660,710,,,660,710,,,660,710,BIS 002A
15311,660,710,,,660,710,,,660,710,BIS 002A
15311,,,,,,,730,840,,,BIS 002A
15312,660,710,,,660,710,,,660,710,BIS 002A
15312,,,,,,,730,840,,,BIS 002A
15313,660,710,,,660,710,,,660,710,BIS 002A
15313,,,,,,,850,960,,,BIS 002A
15314,660,710,,,660,710,,,660,710,BIS 002A
15314,,,,,730,840,,,,,BIS 002A
15315,660,710,,,660,710,,,660,710,BIS 002A
15315,,,,,730,840,,,,,BIS 002A
15316,,,,,480,590,,,,,BIS 002A
15316,660,710,,,660,710,,,660,710,BIS 002A
15317,,,,,480,590,,,,,BIS 002A
15317,660,710,,,660,710,,,660,710,BIS 002A
15318,,,,,600,710,,,,,BIS 002A
15318,660,710,,,660,710,,,660,710,BIS 002A
15319,,,,,600,710,,,,,BIS 002A
15319,660,710,,,660,710,,,660,710,BIS 002A
15320,660,710,,,660,710,,,660,710,BIS 002A
15320,,,,,850,960,,,,,BIS 002A
15321,660,710,,,660,710,,,660,710,BIS 002A
15321,,,,,970,1080,,,,,BIS 002A
15322,660,710,,,660,710,,,660,710,BIS 002A
15322,,,,,970,1080,,,,,BIS 002A
15323,660,710,,,660,710,,,660,710,BIS 002A
15323,,,,,1090,1200,,,,,BIS 002A
15324,660,710,,,660,710,,,660,710,BIS 002A
15324,,,,,1090,1200,,,,,BIS 002A
15325,660,710,,,660,710,,,660,710,BIS 002A
15325,,,,,,,970,1080,,,BIS 002A
15326,660,710,,,660,710,,,660,710,BIS 002A
15326,,,,,,,1090,1200,,,BIS 002A
15327,660,710,,,660,710,,,660,710,BIS 002A
15327,,,,,,,1090,1200,,,BIS 002A
15328,660,710,,,660,710,,,660,710,BIS 002A
15328,,,,,850,960,,,,,BIS 002A
15329,,,480,590,,,,,,,BIS 002A
15329,660,710,,,660,710,,,660,710,BIS 002A
15330,,,600,710,,,,,,,BIS 002A
15330,660,710,,,660,710,,,660,710,BIS 002A
15331,660,710,,,660,710,,,660,710,BIS 002A
15331,,,850,960,,,,,,,BIS 002A
15332,660,710,,,660,710,,,660,710,BIS 002A
15332,,,970,1080,,,,,,,BIS 002A
15333,660,710,,,660,710,,,660,710,BIS 002A
15333,,,1090,1200,,,,,,,BIS 002A
15334,660,710,,,660,710,,,660,710,BIS 002A
15334,,,,,,,850,960,,,BIS 002A
15335,660,710,,,660,710,,,660,710,BIS 002A
15335,,,,,,,970,1080,,,BIS 002A
15338,600,650,,,600,650,,,600,650,BIS 002B
15338,910,960,,,,,,,,,BIS 002B
15338,,,480,650,,,,,,,BIS 002B
15339,,,480,650,,,,,,,BIS 002B
15339,600,650,,,600,650,,,600,650,BIS 002B
15339,910,960,,,,,,,,,BIS 002B
15340,600,650,,,600,650,,,600,650,BIS 002B
15340,,,1380,830,,,,,,,BIS 002B
15340,910,960,,,,,,,,,BIS 002B
15341,600,650,,,600,650,,,600,650,BIS 002B
15341,,,1380,830,,,,,,,BIS 002B
15341,910,960,,,,,,,,,BIS 002B
15342,600,650,,,600,650,,,600,650,BIS 002B
15342,,,870,1040,,,,,,,BIS 002B
15342,910,960,,,,,,,,,BIS 002B
15343,600,650,,,600,650,,,600,650,BIS 002B
15343,,,870,1040,,,,,,,BIS 002B
15343,910,960,,,,,,,,,BIS 002B
15344,600,650,,,600,650,,,600,650,BIS 002B
15344,910,960,,,,,,,,,BIS 002B
15344,,,1050,1220,,,,,,,BIS 002B
15345,600,650,,,600,650,,,600,650,BIS 002B
15345,910,960,,,,,,,,,BIS 002B
15345,,,1050,1220,,,,,,,BIS 002B
15346,600,650,,,600,650,,,600,650,BIS 002B
15346,,,,,1410,860,,,,,BIS 002B
15346,910,960,,,,,,,,,BIS 002B
15347,600,650,,,600,650,,,600,650,BIS 002B
15347,,,,,1410,860,,,,,BIS 002B
15347,910,960,,,,,,,,,BIS 002B
15348,600,650,,,600,650,,,600,650,BIS 002B
15348,,,,,1410,860,,,,,BIS 002B
15348,910,960,,,,,,,,,BIS 002B
15349,600,650,,,600,650,,,600,650,BIS 002B
15349,,,,,1410,860,,,,,BIS 002B
15349,910,960,,,,,,,,,BIS 002B
15350,600,650,,,600,650,,,600,650,BIS 002B
15350,910,960,,,,,,,,,BIS 002B
15350,,,,,1090,1260,,,,,BIS 002B
15351,600,650,,,600,650,,,600,650,BIS 002B
15351,910,960,,,,,,,,,BIS 002B
15351,,,,,1090,1260,,,,,BIS 002B
15352,600,650,,,600,650,,,600,650,BIS 002B
15352,910,960,,,,,,,,,BIS 002B
15352,,,,,1090,1260,,,,,BIS 002B
15353,600,650,,,600,650,,,600,650,BIS 002B
15353,910,960,,,,,,,,,BIS 002B
15353,,,,,1090,1260,,,,,BIS 002B
15354,,,,,,,510,680,,,BIS 002B
15354,600,650,,,600,650,,,600,650,BIS 002B
15354,910,960,,,,,,,,,BIS 002B
15355,,,,,,,510,680,,,BIS 002B
15355,600,650,,,600,650,,,600,650,BIS 002B
15355,910,960,,,,,,,,,BIS 002B
15356,600,650,,,600,650,,,600,650,BIS 002B
15356,,,,,,,1410,860,,,BIS 002B
15356,910,960,,,,,,,,,BIS 002B
15357,600,650,,,600,650,,,600,650,BIS 002B
15357,,,,,,,1410,860,,,BIS 002B
15357,910,960,,,,,,,,,BIS 002B
15358,600,650,,,600,650,,,600,650,BIS 002B
15358,910,960,,,,,,,,,BIS 002B
15358,,,,,,,910,1080,,,BIS 002B
15359,,,,,,,910,1080,,,BIS 002B
15359,600,650,,,600,650,,,600,650,BIS 002B
15359,910,960,,,,,,,,,BIS 002B
15360,600,650,,,600,650,,,600,650,BIS 002B
15360,910,960,,,,,,,,,BIS 002B
15360,,,,,,,1090,1260,,,BIS 002B
15361,600,650,,,600,650,,,600,650,BIS 002B
15361,910,960,,,,,,,,,BIS 002B
15361,,,,,,,1090,1260,,,BIS 002B
15362,,,480,650,,,,,,,BIS 002B
15362,600,650,,,600,650,,,600,650,BIS 002B
15362,910,960,,,,,,,,,BIS 002B
15363,,,480,650,,,,,,,BIS 002B
15363,600,650,,,600,650,,,600,650,BIS 002B
15363,910,960,,,,,,,,,BIS 002B
15364,600,650,,,600,650,,,600,650,BIS 002B
15364,,,1380,830,,,,,,,BIS 002B
15364,910,960,,,,,,,,,BIS 002B
15365,600,650,,,600,650,,,600,650,BIS 002B
15365,,,1380,830,,,,,,,BIS 002B
15365,910,960,,,,,,,,,BIS 002B
15366,600,650,,,600,650,,,600,650,BIS 002B
15366,,,870,1040,,,,,,,BIS 002B
15366,910,960,,,,,,,,,BIS 002B
15367,600,650,,,600,650,,,600,650,BIS 002B
15367,,,870,1040,,,,,,,BIS 002B
15367,910,960,,,,,,,,,BIS 002B
15368,600,650,,,600,650,,,600,650,BIS 002B
15368,910,960,,,,,,,,,BIS 002B
15368,,,1050,1220,,,,,,,BIS 002B
15369,600,650,,,600,650,,,600,650,BIS 002B
15369,910,960,,,,,,,,,BIS 002B
15369,,,1050,1220,,,,,,,BIS 002B
15370,600,650,,,600,650,,,600,650,BIS 002B
15370,,,,,1410,860,,,,,BIS 002B
15370,910,960,,,,,,,,,BIS 002B
15371,600,650,,,600,650,,,600,650,BIS 002B
15371,,,,,1410,860,,,,,BIS 002B
15371,910,960,,,,,,,,,BIS 002B
15372,600,650,,,600,650,,,600,650,BIS 002B
15372,,,,,1410,860,,,,,BIS 002B
15372,910,960,,,,,,,,,BIS 002B
15373,600,650,,,600,650,,,600,650,BIS 002B
15373,,,,,1410,860,,,,,BIS 002B
15373,910,960,,,,,,,,,BIS 002B
15374,600,650,,,600,650,,,600,650,BIS 002B
15374,910,960,,,,,,,,,BIS 002B
15374,,,,,910,1080,,,,,BIS 002B
15375,600,650,,,600,650,,,600,650,BIS 002B
15375,910,960,,,,,,,,,BIS 002B
15375,,,,,910,1080,,,,,BIS 002B
15376,600,650,,,600,650,,,600,650,BIS 002B
15376,910,960,,,,,,,,,BIS 002B
15376,,,,,910,1080,,,,,BIS 002B
15377,600,650,,,600,650,,,600,650,BIS 002B
15377,910,960,,,,,,,,,BIS 002B
15377,,,,,910,1080,,,,,BIS 002B
15378,,,,,,,510,680,,,BIS 002B
15378,600,650,,,600,650,,,600,650,BIS 002B
15378,910,960,,,,,,,,,BIS 002B
15379,,,,,,,510,680,,,BIS 002B
15379,600,650,,,600,650,,,600,650,BIS 002B
15379,910,960,,,,,,,,,BIS 002B
15380,600,650,,,600,650,,,600,650,BIS 002B
15380,,,,,,,1410,860,,,BIS 002B
15380,910,960,,,,,,,,,BIS 002B
15381,600,650,,,600,650,,,600,650,BIS 002B
15381,,,,,,,1410,860,,,BIS 002B
15381,910,960,,,,,,,,,BIS 002B
15382,600,650,,,600,650,,,600,650,BIS 002B
15382,910,960,,,,,,,,,BIS 002B
15382,,,,,,,910,1080,,,BIS 002B
15383,600,650,,,600,650,,,600,650,BIS 002B
15383,910,960,,,,,,,,,BIS 002B
15383,,,,,,,910,1080,,,BIS 002B
15384,600,650,,,600,650,,,600,650,BIS 002B
15384,910,960,,,,,,,,,BIS 002B
15384,,,,,,,1090,1260,,,BIS 002B
15385,600,650,,,600,650,,,600,650,BIS 002B
15385,910,960,,,,,,,,,BIS 002B
15385,,,,,,,1090,1260,,,BIS 002B
15386,,,510,680,,,,,,,BIS 002C
15386,660,710,,,660,710,,,660,710,BIS 002C
15386,,,,,,,,,850,900,BIS 002C
15387,,,510,680,,,,,,,BIS 002C
15387,660,710,,,660,710,,,660,710,BIS 002C
15387,,,,,,,,,850,900,BIS 002C
15388,,,730,900,,,,,,,BIS 002C
15388,,,,,,,,,850,900,BIS 002C
15388,660,710,,,660,710,,,660,710,BIS 002C
15389,660,710,,,660,710,,,660,710,BIS 002C
15389,,,730,900,,,,,,,BIS 002C
15389,,,,,,,,,850,900,BIS 002C
15390,660,710,,,660,710,,,660,710,BIS 002C
15390,,,,,,,,,850,900,BIS 002C
15390,,,910,1080,,,,,,,BIS 002C
15391,660,710,,,660,710,,,660,710,BIS 002C
15391,,,,,,,,,850,900,BIS 002C
15391,,,910,1080,,,,,,,BIS 002C
15392,660,710,,,660,710,,,660,710,BIS 002C
15392,,,,,,,,,850,900,BIS 002C
15392,,,1090,1260,,,,,,,BIS 002C
15393,660,710,,,660,710,,,660,710,BIS 002C
15393,,,,,,,,,850,900,BIS 002C
15393,,,1090,1260,,,,,,,BIS 002C
15394,660,710,,,660,710,,,660,710,BIS 002C
15394,,,,,730,900,,,,,BIS 002C
15394,,,,,,,,,850,900,BIS 002C
15395,660,710,,,660,710,,,660,710,BIS 002C
15395,,,,,730,900,,,,,BIS 002C
15395,,,,,,,,,850,900,BIS 002C
15396,660,710,,,660,710,,,660,710,BIS 002C
15396,,,,,730,900,,,,,BIS 002C
15396,,,,,,,,,850,900,BIS 002C
15397,660,710,,,660,710,,,660,710,BIS 002C
15397,,,,,730,900,,,,,BIS 002C
15397,,,,,,,,,850,900,BIS 002C
15398,,,,,,,510,680,,,BIS 002C
15398,660,710,,,660,710,,,660,710,BIS 002C
15398,,,,,,,,,850,900,BIS 002C
15399,,,,,,,510,680,,,BIS 002C
15399,660,710,,,660,710,,,660,710,BIS 002C
15399,,,,,,,,,850,900,BIS 002C
15400,,,,,,,510,680,,,BIS 002C
15400,660,710,,,660,710,,,660,710,BIS 002C
15400,,,,,,,,,850,900,BIS 002C
15401,,,,,,,510,680,,,BIS 002C
15401,660,710,,,660,710,,,660,710,BIS 002C
15401,,,,,,,,,850,900,BIS 002C
15402,660,710,,,660,710,,,660,710,BIS 002C
15402,,,,,,,730,900,,,BIS 002C
15402,,,,,,,,,850,900,BIS 002C
15403,660,710,,,660,710,,,660,710,BIS 002C
15403,,,,,,,730,900,,,BIS 002C
15403,,,,,,,,,850,900,BIS 002C
15404,,,,,,,910,1080,,,BIS 002C
15404,660,710,,,660,710,,,660,710,BIS 002C
15404,,,,,,,,,850,900,BIS 002C
15405,660,710,,,660,710,,,660,710,BIS 002C
15405,,,,,,,,,850,900,BIS 002C
15405,,,,,,,910,1080,,,BIS 002C
15406,660,710,,,660,710,,,660,710,BIS 002C
15406,,,,,,,,,850,900,BIS 002C
15406,,,,,,,1090,1260,,,BIS 002C
15407,660,710,,,660,710,,,660,710,BIS 002C
15407,,,,,,,,,850,900,BIS 002C
15407,,,,,,,1090,1260,,,BIS 002C
15408,,,510,680,,,,,,,BIS 002C
15408,660,710,,,660,710,,,660,710,BIS 002C
15408,,,,,,,,,850,900,BIS 002C
15409,,,510,680,,,,,,,BIS 002C
15409,660,710,,,660,710,,,660,710,BIS 002C
15409,,,,,,,,,850,900,BIS 002C
15410,660,710,,,660,710,,,660,710,BIS 002C
15410,,,730,900,,,,,,,BIS 002C
15410,,,,,,,,,850,900,BIS 002C
15411,660,710,,,660,710,,,660,710,BIS 002C
15411,,,730,900,,,,,,,BIS 002C
15411,,,,,,,,,850,900,BIS 002C
15412,660,710,,,660,710,,,660,710,BIS 002C
15412,,,,,,,,,850,900,BIS 002C
15412,,,910,1080,,,,,,,BIS 002C
15413,660,710,,,660,710,,,660,710,BIS 002C
15413,,,,,,,,,850,900,BIS 002C
15413,,,910,1080,,,,,,,BIS 002C
15414,660,710,,,660,710,,,660,710,BIS 002C
15414,,,,,,,,,850,900,BIS 002C
15414,,,1090,1260,,,,,,,BIS 002C
15415,660,710,,,660,710,,,660,710,BIS 002C
15415,,,,,,,,,850,900,BIS 002C
15415,,,1090,1260,,,,,,,BIS 002C
15416,,,,,480,650,,,,,BIS 002C
15416,660,710,,,660,710,,,660,710,BIS 002C
15416,,,,,,,,,850,900,BIS 002C
15417,,,,,480,650,,,,,BIS 002C
15417,660,710,,,660,710,,,660,710,BIS 002C
15417,,,,,,,,,850,900,BIS 002C
15418,,,,,480,650,,,,,BIS 002C
15418,660,710,,,660,710,,,660,710,BIS 002C
15418,,,,,,,,,850,900,BIS 002C
15419,,,,,480,650,,,,,BIS 002C
15419,660,710,,,660,710,,,660,710,BIS 002C
15419,,,,,,,,,850,900,BIS 002C
15420,660,710,,,660,710,,,660,710,BIS 002C
15420,,,,,,,,,850,900,BIS 002C
15420,,,,,910,1080,,,,,BIS 002C
15421,660,710,,,660,710,,,660,710,BIS 002C
15421,,,,,,,,,850,900,BIS 002C
15421,,,,,910,1080,,,,,BIS 002C
15422,660,710,,,660,710,,,660,710,BIS 002C
15422,,,,,,,,,850,900,BIS 002C
15422,,,,,910,1080,,,,,BIS 002C
15423,660,710,,,660,710,,,660,710,BIS 002C
15423,,,,,,,,,850,900,BIS 002C
15423,,,,,910,1080,,,,,BIS 002C
15424,660,710,,,660,710,,,660,710,BIS 002C
15424,,,,,,,730,900,,,BIS 002C
15424,,,,,,,,,850,900,BIS 002C
15425,660,710,,,660,710,,,660,710,BIS 002C
15425,,,,,,,730,900,,,BIS 002C
15425,,,,,,,,,850,900,BIS 002C
15426,660,710,,,660,710,,,660,710,BIS 002C
15426,,,,,,,,,850,900,BIS 002C
15426,,,,,,,910,1080,,,BIS 002C
15427,660,710,,,660,710,,,660,710,BIS 002C
15427,,,,,,,,,850,900,BIS 002C
15427,,,,,,,910,1080,,,BIS 002C
15428,660,710,,,660,710,,,660,710,BIS 002C
15428,,,,,,,,,850,900,BIS 002C
15428,,,,,,,1090,1260,,,BIS 002C
15429,660,710,,,660,710,,,660,710,BIS 002C
15429,,,,,,,,,850,900,BIS 002C
15429,,,,,,,1090,1260,,,BIS 002C
44656,,,910,990,,,910,990,,,BIS 002D
@,,,,,,,850,900,,,BIS 005
@,,,,,,,910,960,,,BIS 005
15434,,,,,,,,,540,590,BIS 010
15434,660,710,,,660,710,,,660,710,BIS 010
15435,,,,,,,,,540,590,BIS 010
15435,660,710,,,660,710,,,660,710,BIS 010
15436,660,710,,,660,710,,,660,710,BIS 010
15436,,,,,,,,,600,650,BIS 010
15437,660,710,,,660,710,,,660,710,BIS 010
15437,,,,,,,,,600,650,BIS 010
15438,660,710,,,660,710,,,660,710,BIS 010
15438,,,,,,,,,730,780,BIS 010
15439,,,,,,,,,730,780,BIS 010
15439,660,710,,,660,710,,,660,710,BIS 010
15441,,,730,840,,,730,840,,,BIS 015L
15442,,,,,790,840,,,,,BIS 020Q
15442,,,,,,,,,790,900,BIS 020Q
15443,730,780,,,730,780,,,730,780,BIS 027A
15443,,,,,,,730,840,,,BIS 027A
@,,,,,,,,,,,BIS 092
@,,,,,,,,,,,BIS 098
@,,,,,,,,,,,BIS 099
15460,,,730,840,,,730,840,,,BIS 101
15461,,,,,,,,,660,710,BIS 101
15461,510,590,,,510,590,,,,,BIS 101
15462,,,730,810,,,,,,,BIS 101
15462,,,,,,,730,810,,,BIS 101
15462,,,,,,,,,730,780,BIS 101
15463,,,,,,,,,600,650,BIS 101D
15464,,,,,,,,,540,590,BIS 101D
15465,,,,,790,840,,,,,BIS 101D
15466,,,,,,,,,730,780,BIS 101D
15468,,,,,970,1020,,,,,BIS 101D
15469,,,,,,,1030,1080,,,BIS 101D
15470,,,,,,,1090,1140,,,BIS 101D
15471,,,,,730,780,,,,,BIS 101D
15472,,,,,790,840,,,,,BIS 101D
15473,,,,,,,,,540,590,BIS 101D
15474,,,,,,,,,790,840,BIS 101D
15475,,,,,970,1020,,,,,BIS 101D
15476,,,,,790,840,,,,,BIS 101D
15477,,,,,970,1020,,,,,BIS 101D
15478,,,,,850,900,,,,,BIS 101D
15479,,,,,970,1020,,,,,BIS 101D
15480,,,,,910,960,,,,,BIS 101D
15481,730,780,,,730,780,,,730,780,BIS 102
15482,790,840,,,790,840,,,790,840,BIS 102
15483,,,910,990,,,910,990,,,BIS 102
15484,,,540,620,,,540,620,,,BIS 103
15485,,,730,810,,,730,810,,,BIS 103
15486,540,590,,,540,590,,,540,590,BIS 104
15488,600,650,,,600,650,,,600,650,BIS 105
@,,,,,,,,,,,BIS 192
@,,,,,,,,,,,BIS 194H
@,,,,,,,,,,,BIS 197T
@,,,,,,,,,,,BIS 198
@,,,,,,,,,,,BIS 298
15844,,,,,,,,,,,BPT 201
15845,,,,,,,,,850,900,BPT 290
15695,,,820,900,,,820,900,,,BPH 200A
@,,,,,,,,,,,BPH 200LA
@,,,,,,,,,,,BPH 200LB
15756,850,930,,,850,930,,,,,BPH 288
15757,,,,,,,,,850,900,BPH 290
@,,,,,,,,,,,BPH 290C
@,,,,,,,,,,,BPH 298
@,,,,,,,,,,,BPH 299
15846,970,1050,,,970,1050,,,,,BST 223
15846,1060,1080,,,1060,1080,,,,,BST 223
15848,,,730,780,,,,,,,BST 290
@,,,,,,,,,,,BST 298
@,,,,,,,,,,,BST 299
@,,,,,,,,,,,BST 299D
15519,,,1150,1200,,,,,,,BIT 091
@,,,,,,,,,,,BIT 092
@,,,,,,,,,,,BIT 099
15577,600,650,,,600,650,,,600,650,BIT 160
15578,880,1140,,,880,1140,,,,,BIT 161A
15578,790,870,,,790,870,,,,,BIT 161A
15579,,,690,710,,,690,710,,,BIT 171
15579,,,630,680,,,630,680,,,BIT 171
@,,,,,,,,,,,BIT 189L
@,,,,,,,,,,,BIT 189L
@,,,,,,,,,,,BIT 192
@,,,,,,,,,,,BIT 194H
@,,,,,,,,,,,BIT 199
18579,,,,,,,,,850,960,DEB 263
@,,,,,,,,,,,DEB 282
18582,,,,,,,,,660,710,DEB 294
14740,,,,,,,,,,,BAX 402
14741,,,,,,,,,,,BAX 402
14742,,,,,,,,,,,BAX 422
14743,,,,,,,,,,,BAX 422
14744,,,,,,,,,,,BAX 442
14745,,,,,,,,,,,BAX 442
14746,,,,,,,,,,,BAX 452
14747,,,,,,,,,,,BAX 452
14748,,,,,,,,,,,BAX 462
14749,,,,,,,,,,,BAX 493A
14750,,,,,,,,,,,BAX 493A
16191,480,530,,,480,530,,,480,530,CHE 002A
16191,790,960,,,,,,,,,CHE 002A
16191,,,,,1090,1140,,,,,CHE 002A
16192,480,530,,,480,530,,,480,530,CHE 002A
16192,790,960,,,,,,,,,CHE 002A
16192,,,,,,,,,1030,1080,CHE 002A
16193,480,530,,,480,530,,,480,530,CHE 002A
16193,970,1140,,,,,,,,,CHE 002A
16193,,,,,,,1090,1140,,,CHE 002A
16194,480,530,,,480,530,,,480,530,CHE 002A
16194,,,,,,,480,530,,,CHE 002A
16194,970,1140,,,,,,,,,CHE 002A
16195,480,530,,,480,530,,,480,530,CHE 002A
16195,,,790,960,,,,,,,CHE 002A
16195,,,,,1090,1140,,,,,CHE 002A
16196,480,530,,,480,530,,,480,530,CHE 002A
16196,,,790,960,,,,,,,CHE 002A
16196,1090,1140,,,,,,,,,CHE 002A
16197,480,530,,,480,530,,,480,530,CHE 002A
16197,,,970,1140,,,,,,,CHE 002A
16197,1030,1080,,,,,,,,,CHE 002A
16198,480,530,,,480,530,,,480,530,CHE 002A
16198,,,,,,,,,790,840,CHE 002A
16198,,,970,1140,,,,,,,CHE 002A
16199,480,530,,,480,530,,,480,530,CHE 002A
16199,,,,,790,960,,,,,CHE 002A
16199,970,1020,,,,,,,,,CHE 002A
16200,480,530,,,480,530,,,480,530,CHE 002A
16200,,,,,790,960,,,,,CHE 002A
16200,,,,,,,1090,1140,,,CHE 002A
16201,480,530,,,480,530,,,480,530,CHE 002A
16201,,,,,,,790,960,,,CHE 002A
16201,,,,,,,1150,1200,,,CHE 002A
16202,480,530,,,480,530,,,480,530,CHE 002A
16202,,,,,,,790,960,,,CHE 002A
16202,,,,,910,960,,,,,CHE 002A
16203,480,530,,,480,530,,,480,530,CHE 002A
16203,,,,,,,970,1140,,,CHE 002A
16203,,,,,1090,1140,,,,,CHE 002A
16204,480,530,,,480,530,,,480,530,CHE 002A
